name,name_english,image,mp3,pdf,language,theme,subtheme,subtheme_no_language
la cama,the bed,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_house/subtheme/word_images/images_bedroom/bed.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_house/subtheme/word_audio/audio_bedroom/bed.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_house/subtheme/word_pdfs/pdfs_bedroom/bed_house_spanish.pdf,spanish,house_spanish,bedroom_spanish,bedroom
la percha,the hanger,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_house/subtheme/word_images/images_bedroom/hanger.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_house/subtheme/word_audio/audio_bedroom/hanger.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_house/subtheme/word_pdfs/pdfs_bedroom/hanger_house_spanish.pdf,spanish,house_spanish,bedroom_spanish,bedroom
la manta,the blanket,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_house/subtheme/word_images/images_bedroom/blanket.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_house/subtheme/word_audio/audio_bedroom/blanket.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_house/subtheme/word_pdfs/pdfs_bedroom/blanket_house_spanish.pdf,spanish,house_spanish,bedroom_spanish,bedroom
la cómoda,the dresser,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_house/subtheme/word_images/images_bedroom/dresser.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_house/subtheme/word_audio/audio_bedroom/dresser.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_house/subtheme/word_pdfs/pdfs_bedroom/dresser_house_spanish.pdf,spanish,house_spanish,bedroom_spanish,bedroom
la puerta,the door,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_house/subtheme/word_images/images_bedroom/door.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_house/subtheme/word_audio/audio_bedroom/door.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_house/subtheme/word_pdfs/pdfs_bedroom/door_house_spanish.pdf,spanish,house_spanish,bedroom_spanish,bedroom
la radio,the radio,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_house/subtheme/word_images/images_bedroom/radio.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_house/subtheme/word_audio/audio_bedroom/radio.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_house/subtheme/word_pdfs/pdfs_bedroom/radio_house_spanish.pdf,spanish,house_spanish,bedroom_spanish,bedroom
la sartén,the frying pan,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_house/subtheme/word_images/images_kitchen/frying_pan.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_house/subtheme/word_audio/audio_kitchen/frying_pan.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_house/subtheme/word_pdfs/pdfs_kitchen/frying_pan_house_spanish.pdf,spanish,house_spanish,kitchen_spanish,kitchen
el lavaplatos,the dishwasher,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_house/subtheme/word_images/images_kitchen/dishwasher.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_house/subtheme/word_audio/audio_kitchen/dishwasher.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_house/subtheme/word_pdfs/pdfs_kitchen/dishwasher_house_spanish.pdf,spanish,house_spanish,kitchen_spanish,kitchen
el horno,the oven,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_house/subtheme/word_images/images_kitchen/oven.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_house/subtheme/word_audio/audio_kitchen/oven.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_house/subtheme/word_pdfs/pdfs_kitchen/oven_house_spanish.pdf,spanish,house_spanish,kitchen_spanish,kitchen
el horno microondas,the microwave,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_house/subtheme/word_images/images_kitchen/microwave.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_house/subtheme/word_audio/audio_kitchen/microwave.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_house/subtheme/word_pdfs/pdfs_kitchen/microwave_house_spanish.pdf,spanish,house_spanish,kitchen_spanish,kitchen
la estufa,the stove,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_house/subtheme/word_images/images_kitchen/stove.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_house/subtheme/word_audio/audio_kitchen/stove.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_house/subtheme/word_pdfs/pdfs_kitchen/stove_house_spanish.pdf,spanish,house_spanish,kitchen_spanish,kitchen
el tostador,the toaster,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_house/subtheme/word_images/images_kitchen/toaster.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_house/subtheme/word_audio/audio_kitchen/toaster.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_house/subtheme/word_pdfs/pdfs_kitchen/toaster_house_spanish.pdf,spanish,house_spanish,kitchen_spanish,kitchen
la mesa,the table,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_house/subtheme/word_images/images_kitchen/table.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_house/subtheme/word_audio/audio_kitchen/table.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_house/subtheme/word_pdfs/pdfs_kitchen/table_house_spanish.pdf,spanish,house_spanish,kitchen_spanish,kitchen
la silla,the chair,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_house/subtheme/word_images/images_kitchen/chair.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_house/subtheme/word_audio/audio_kitchen/chair.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_house/subtheme/word_pdfs/pdfs_kitchen/chair_house_spanish.pdf,spanish,house_spanish,kitchen_spanish,kitchen
el basurero,the trash can,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_house/subtheme/word_images/images_kitchen/trash_can.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_house/subtheme/word_audio/audio_kitchen/trash_can.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_house/subtheme/word_pdfs/pdfs_kitchen/trash_can_house_spanish.pdf,spanish,house_spanish,kitchen_spanish,kitchen
el refrigerador,the refrigerator,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_house/subtheme/word_images/images_kitchen/refrigerator.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_house/subtheme/word_audio/audio_kitchen/refrigerator.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_house/subtheme/word_pdfs/pdfs_kitchen/refrigerator_house_spanish.pdf,spanish,house_spanish,kitchen_spanish,kitchen
el champú,the shampoo,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_house/subtheme/word_images/images_bathroom/shampoo.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_house/subtheme/word_audio/audio_bathroom/shampoo.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_house/subtheme/word_pdfs/pdfs_bathroom/shampoo_house_spanish.pdf,spanish,house_spanish,bathroom_spanish,bathroom
el jabón,the soap,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_house/subtheme/word_images/images_bathroom/soap.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_house/subtheme/word_audio/audio_bathroom/soap.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_house/subtheme/word_pdfs/pdfs_bathroom/soap_house_spanish.pdf,spanish,house_spanish,bathroom_spanish,bathroom
la pasta de dientes,the toothpaste,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_house/subtheme/word_images/images_bathroom/toothpaste.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_house/subtheme/word_audio/audio_bathroom/toothpaste.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_house/subtheme/word_pdfs/pdfs_bathroom/toothpaste_house_spanish.pdf,spanish,house_spanish,bathroom_spanish,bathroom
el cepillo de dientes,the toothbrush,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_house/subtheme/word_images/images_bathroom/toothbrush.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_house/subtheme/word_audio/audio_bathroom/toothbrush.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_house/subtheme/word_pdfs/pdfs_bathroom/toothbrush_house_spanish.pdf,spanish,house_spanish,bathroom_spanish,bathroom
la ducha,the shower,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_house/subtheme/word_images/images_bathroom/shower.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_house/subtheme/word_audio/audio_bathroom/shower.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_house/subtheme/word_pdfs/pdfs_bathroom/shower_house_spanish.pdf,spanish,house_spanish,bathroom_spanish,bathroom
el lavamanos,the sink,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_house/subtheme/word_images/images_bathroom/sink.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_house/subtheme/word_audio/audio_bathroom/sink.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_house/subtheme/word_pdfs/pdfs_bathroom/sink_house_spanish.pdf,spanish,house_spanish,bathroom_spanish,bathroom
la toalla,the towel,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_house/subtheme/word_images/images_bathroom/towel.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_house/subtheme/word_audio/audio_bathroom/towel.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_house/subtheme/word_pdfs/pdfs_bathroom/towel_house_spanish.pdf,spanish,house_spanish,bathroom_spanish,bathroom
el excusado,the toilet,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_house/subtheme/word_images/images_bathroom/toilet.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_house/subtheme/word_audio/audio_bathroom/toilet.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_house/subtheme/word_pdfs/pdfs_bathroom/toilet_house_spanish.pdf,spanish,house_spanish,bathroom_spanish,bathroom
la bañadera,the bathtub,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_house/subtheme/word_images/images_bathroom/bathtub.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_house/subtheme/word_audio/audio_bathroom/bathtub.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_house/subtheme/word_pdfs/pdfs_bathroom/bathtub_house_spanish.pdf,spanish,house_spanish,bathroom_spanish,bathroom
el aula,the classroom,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_school/subtheme/word_images/images_school/classroom.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_school/subtheme/word_audio/audio_school/classroom.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_school/subtheme/word_pdfs/pdfs_school/classroom_school_spanish.pdf,spanish,school_spanish,school_spanish,school
la biblioteca,the library,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_school/subtheme/word_images/images_school/library.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_school/subtheme/word_audio/audio_school/library.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_school/subtheme/word_pdfs/pdfs_school/library_school_spanish.pdf,spanish,school_spanish,school_spanish,school
la cafetería,the cafeteria,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_school/subtheme/word_images/images_school/cafeteria.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_school/subtheme/word_audio/audio_school/cafeteria.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_school/subtheme/word_pdfs/pdfs_school/cafeteria_school_spanish.pdf,spanish,school_spanish,school_spanish,school
el gimnasio,the gym,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_school/subtheme/word_images/images_school/gym.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_school/subtheme/word_audio/audio_school/gym.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_school/subtheme/word_pdfs/pdfs_school/gym_school_spanish.pdf,spanish,school_spanish,school_spanish,school
el maestro,the teacher (boy),http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_school/subtheme/word_images/images_school/teacher_boy.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_school/subtheme/word_audio/audio_school/teacher_boy.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_school/subtheme/word_pdfs/pdfs_school/teacher_boy_school_spanish.pdf,spanish,school_spanish,school_spanish,school
la maestra,the teacher (girl),http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_school/subtheme/word_images/images_school/teacher_girl.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_school/subtheme/word_audio/audio_school/teacher_girl.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_school/subtheme/word_pdfs/pdfs_school/teacher_girl_school_spanish.pdf,spanish,school_spanish,school_spanish,school
el estudiante,the student (boy),http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_school/subtheme/word_images/images_school/student_boy.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_school/subtheme/word_audio/audio_school/student_boy.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_school/subtheme/word_pdfs/pdfs_school/student_boy_school_spanish.pdf,spanish,school_spanish,school_spanish,school
la estudiante,the student (girl),http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_school/subtheme/word_images/images_school/student_girl.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_school/subtheme/word_audio/audio_school/student_girl.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_school/subtheme/word_pdfs/pdfs_school/student_girl_school_spanish.pdf,spanish,school_spanish,school_spanish,school
el patio de recreo,the playground,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_school/subtheme/word_images/images_school/playground.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_school/subtheme/word_audio/audio_school/playground.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_school/subtheme/word_pdfs/pdfs_school/playground_school_spanish.pdf,spanish,school_spanish,school_spanish,school
el columpio,the swing,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_school/subtheme/word_images/images_school/swing.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_school/subtheme/word_audio/audio_school/swing.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_school/subtheme/word_pdfs/pdfs_school/swing_school_spanish.pdf,spanish,school_spanish,school_spanish,school
hacer una pregunta,to ask a question,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_school/subtheme/word_images/images_school/to_ask_a_question.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_school/subtheme/word_audio/audio_school/to_ask_a_question.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_school/subtheme/word_pdfs/pdfs_school/to_ask_a_question_school_spanish.pdf,spanish,school_spanish,school_spanish,school
contestar,to answer,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_school/subtheme/word_images/images_school/to_answer.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_school/subtheme/word_audio/audio_school/to_answer.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_school/subtheme/word_pdfs/pdfs_school/to_answer_school_spanish.pdf,spanish,school_spanish,school_spanish,school
almorzar,to eat lunch,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_school/subtheme/word_images/images_school/to_eat_lunch.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_school/subtheme/word_audio/audio_school/to_eat_lunch.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_school/subtheme/word_pdfs/pdfs_school/to_eat_lunch_school_spanish.pdf,spanish,school_spanish,school_spanish,school
el lápiz,the pencil,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_school/subtheme/word_images/images_backpack/pencil.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_school/subtheme/word_audio/audio_backpack/pencil.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_school/subtheme/word_pdfs/pdfs_backpack/pencil_school_spanish.pdf,spanish,school_spanish,backpack_spanish,backpack
el bolígrafo,the pen,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_school/subtheme/word_images/images_backpack/pen.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_school/subtheme/word_audio/audio_backpack/pen.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_school/subtheme/word_pdfs/pdfs_backpack/pen_school_spanish.pdf,spanish,school_spanish,backpack_spanish,backpack
el cuaderno,the notebook,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_school/subtheme/word_images/images_backpack/notebook.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_school/subtheme/word_audio/audio_backpack/notebook.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_school/subtheme/word_pdfs/pdfs_backpack/notebook_school_spanish.pdf,spanish,school_spanish,backpack_spanish,backpack
el libro,the book,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_school/subtheme/word_images/images_backpack/book.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_school/subtheme/word_audio/audio_backpack/book.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_school/subtheme/word_pdfs/pdfs_backpack/book_school_spanish.pdf,spanish,school_spanish,backpack_spanish,backpack
